disasterNumber,declarationDate,disasterName,incidentBeginDate,incidentEndDate,declarationType,stateCode,stateName,incidentType,entryDate,updateDate,closeoutDate,hash,lastRefresh,id
365,1973-03-12T00:00:00.000Z,"HIGH WINDS, TORNADOES AND FLOODING",1973-03-12T00:00:00.000Z,1973-03-12T00:00:00.000Z,Major Disaster,TX,Texas                         ,Severe Storm(s),1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-02-12T00:00:00.000Z,70d9d8b15b3918a455708336c816a47e,2018-03-09T18:42:06.229Z,5aa2d57ecb4f0f7020b17d0d
359,1972-10-10T00:00:00.000Z,SEVERE STORMS & FLOODING,1972-10-10T00:00:00.000Z,1972-10-10T00:00:00.000Z,Major Disaster,VA,Virginia                      ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1979-09-10T00:00:00.000Z,73b2e4814ee40b7ec757fe4ea5376284,2018-03-09T18:42:06.230Z,5aa2d57ecb4f0f7020b17d0e
350,1972-08-25T00:00:00.000Z,SEVERE STORMS & FLOODING,1972-08-25T00:00:00.000Z,1972-08-25T00:00:00.000Z,Major Disaster,MN,Minnesota                     ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-07-08T00:00:00.000Z,3fc81e26583b1cba832b080e35289675,2018-03-09T18:42:06.235Z,5aa2d57ecb4f0f7020b17d12
360,1972-10-25T00:00:00.000Z,HEAVY RAINS & FLOODING,1972-10-25T00:00:00.000Z,1972-10-25T00:00:00.000Z,Major Disaster,AZ,Arizona                       ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1977-03-07T00:00:00.000Z,99281af3452257d13108dc6460a470b7,2018-03-09T18:42:06.233Z,5aa2d57ecb4f0f7020b17d10
354,1972-09-26T00:00:00.000Z,SEVERE STORMS & FLOODING,1972-09-26T00:00:00.000Z,1972-09-26T00:00:00.000Z,Major Disaster,IA,Iowa                          ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-06-10T00:00:00.000Z,234a97e054a4adefb34e10db4aff1772,2018-03-09T18:42:06.230Z,5aa2d57ecb4f0f7020b17d0f
351,1972-09-04T00:00:00.000Z,SEVERE STORMS & FLOODING,1972-09-04T00:00:00.000Z,1972-09-04T00:00:00.000Z,Major Disaster,IL,Illinois                      ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-06-04T00:00:00.000Z,c2483c68562662bcd80fe6959d87b3d8,2018-03-09T18:42:06.228Z,5aa2d57ecb4f0f7020b17d0c
355,1972-09-28T00:00:00.000Z,HEAVY RAINS & FLOODING,1972-09-28T00:00:00.000Z,1972-09-28T00:00:00.000Z,Major Disaster,PA,Pennsylvania                  ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1978-04-25T00:00:00.000Z,14f6a36cb1b42f1883b6629de8ef6d51,2018-03-09T18:42:06.234Z,5aa2d57ecb4f0f7020b17d11
326,1972-03-07T00:00:00.000Z,SEVERE STORMS & FLOODING,1972-03-07T00:00:00.000Z,1972-03-07T00:00:00.000Z,Major Disaster,ME,Maine                         ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1975-08-31T00:00:00.000Z,baf38e6d3f1e99e4f7ad47e40947d3af,2018-03-09T18:42:06.239Z,5aa2d57ecb4f0f7020b17d17
331,1972-05-15T00:00:00.000Z,HEAVY RAINS & FLOODING,1972-05-15T00:00:00.000Z,1972-05-15T00:00:00.000Z,Major Disaster,TN,Tennessee                     ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1975-03-25T00:00:00.000Z,9a6d006b55e6d8237b97bb25eede146c,2018-03-09T18:42:06.239Z,5aa2d57ecb4f0f7020b17d16
364,1973-02-08T00:00:00.000Z,"SEVERE STORMS, HIGH TIDES & FLOODING",1973-02-08T00:00:00.000Z,1973-02-08T00:00:00.000Z,Major Disaster,CA,California                    ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1977-08-25T00:00:00.000Z,f2fca4d68e73a74954aaa402d972b2b3,2018-03-09T18:42:06.242Z,5aa2d57ecb4f0f7020b17d1c
2004,1971-06-11T00:00:00.000Z,HOG RIVER FIRE,1971-06-11T00:00:00.000Z,1971-06-11T00:00:00.000Z,Fire Suppression,AK,Alaska                        ,Fire,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1973-01-17T00:00:00.000Z,f3882e2de08e951cd17b2901227022a5,2018-03-09T18:42:06.242Z,5aa2d57ecb4f0f7020b17d1b
346,1972-08-01T00:00:00.000Z,SEVERE STORMS & FLOODING,1972-08-01T00:00:00.000Z,1972-08-01T00:00:00.000Z,Major Disaster,NM,New Mexico                    ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1974-11-13T00:00:00.000Z,88d5bb2ff3485832e19239b721ad3e64,2018-03-09T18:42:06.237Z,5aa2d57ecb4f0f7020b17d13
336,1972-06-10T00:00:00.000Z,HEAVY RAINS & FLOODING,1972-06-10T00:00:00.000Z,1972-06-10T00:00:00.000Z,Major Disaster,SD,South Dakota                  ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1978-01-18T00:00:00.000Z,926abb0870ce6887f9751268c4e43400,2018-03-09T18:42:06.238Z,5aa2d57ecb4f0f7020b17d15
321,1972-01-27T00:00:00.000Z,SEVERE STORMS & FLOODING,1972-01-27T00:00:00.000Z,1972-01-27T00:00:00.000Z,Major Disaster,AR,Arkansas                      ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1973-06-30T00:00:00.000Z,4436fbc780681c382360feec9d5274b6,2018-03-09T18:42:06.240Z,5aa2d57ecb4f0f7020b17d18
311,1971-09-13T00:00:00.000Z,SEVERE STORMS & FLOODING,1971-09-13T00:00:00.000Z,1971-09-13T00:00:00.000Z,Major Disaster,NY,New York                      ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-03-12T00:00:00.000Z,bfcfe5eaa341a4636fb93070626aa3a8,2018-03-09T18:42:06.241Z,5aa2d57ecb4f0f7020b17d1a
363,1972-12-01T00:00:00.000Z,SEVERE STORMS & FLOODING,1972-12-01T00:00:00.000Z,1972-12-01T00:00:00.000Z,Major Disaster,MI,Michigan                      ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1977-01-25T00:00:00.000Z,2e8c19b9b021de10a39e8f87dc4ccfe2,2018-03-09T18:42:06.243Z,5aa2d57ecb4f0f7020b17d1d
341,1972-06-23T00:00:00.000Z,TROPICAL STORM AGNES,1972-06-23T00:00:00.000Z,1972-06-23T00:00:00.000Z,Major Disaster,MD,Maryland                      ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1986-06-09T00:00:00.000Z,fc041f07476bf62b6bd7089845dc7cd5,2018-03-09T18:42:06.237Z,5aa2d57ecb4f0f7020b17d14
316,1972-01-11T00:00:00.000Z,"WINDS, FLOODING, MUDSLIDES",1972-01-11T00:00:00.000Z,1972-01-11T00:00:00.000Z,Major Disaster,CA,California                    ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-09-20T00:00:00.000Z,514ed3935bc93964d169c565096be5d2,2018-03-09T18:42:06.240Z,5aa2d57ecb4f0f7020b17d19
353,1972-09-20T00:00:00.000Z,HEAVY RAINS & FLOODING,1972-09-20T00:00:00.000Z,1972-09-20T00:00:00.000Z,Major Disaster,NM,New Mexico                    ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-06-03T00:00:00.000Z,15ed33bd978d19efed5fa73058be7ffa,2018-03-09T18:42:06.252Z,5aa2d57ecb4f0f7020b17d21
358,1972-10-07T00:00:00.000Z,SEVERE STORMS & FLOODING,1972-10-07T00:00:00.000Z,1972-10-07T00:00:00.000Z,Major Disaster,VA,Virginia                      ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1978-04-25T00:00:00.000Z,88f9d17b7ce83e3c06e250a8019e338d,2018-03-09T18:42:06.251Z,5aa2d57ecb4f0f7020b17d20
328,1972-03-24T00:00:00.000Z,HEAVY RAINS & FLOODING,1972-03-24T00:00:00.000Z,1972-03-24T00:00:00.000Z,Major Disaster,WA,Washington                    ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-04-15T00:00:00.000Z,ee8c497271c01022d0bfe6c1959f2fb0,2018-03-09T18:42:06.258Z,5aa2d57ecb4f0f7020b17d26
304,1971-03-15T00:00:00.000Z,FREEZE,1971-03-15T00:00:00.000Z,1971-03-15T00:00:00.000Z,Major Disaster,FL,Florida                       ,Freezing,1993-07-21T00:00:00.000Z,2013-03-27T00:00:00.000Z,1973-06-18T00:00:00.000Z,c52faa7e952761f3c6ba000dc8e6f644,2018-03-09T18:42:06.250Z,5aa2d57ecb4f0f7020b17d1e
305,1971-05-10T00:00:00.000Z,TORNADO,1971-05-10T00:00:00.000Z,1971-05-10T00:00:00.000Z,Major Disaster,KY,Kentucky                      ,Tornado,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1973-10-01T00:00:00.000Z,c5bb941c5f6b0160e230a3abff801258,2018-03-09T18:42:06.261Z,5aa2d57ecb4f0f7020b17d2b
343,1972-07-03T00:00:00.000Z,SEVERE STORMS & FLOODING,1972-07-03T00:00:00.000Z,1972-07-03T00:00:00.000Z,Major Disaster,AZ,Arizona                       ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1977-03-07T00:00:00.000Z,7ca268dee9a44a8f167f46fd10dc904d,2018-03-09T18:42:06.253Z,5aa2d57ecb4f0f7020b17d23
334,1972-06-10T00:00:00.000Z,SEVERE STORMS & FLOODING,1972-06-10T00:00:00.000Z,1972-06-10T00:00:00.000Z,Major Disaster,WA,Washington                    ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-04-15T00:00:00.000Z,d679751d816fb77839ae923622178574,2018-03-09T18:42:06.264Z,5aa2d57ecb4f0f7020b17d30
318,1972-01-19T00:00:00.000Z,HEAVY RAINS & FLOODING,1972-01-19T00:00:00.000Z,1972-01-19T00:00:00.000Z,Major Disaster,MS,Mississippi                   ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1975-09-17T00:00:00.000Z,90312547a5efb7fae49085edcf3e9c0f,2018-03-09T18:42:06.259Z,5aa2d57ecb4f0f7020b17d28
309,1971-08-17T00:00:00.000Z,SEVERE STORMS & FLOODING,1971-08-17T00:00:00.000Z,1971-08-17T00:00:00.000Z,Major Disaster,MD,Maryland                      ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1984-05-29T00:00:00.000Z,04b2f637ff75799621fbf28e4c10786c,2018-03-09T18:42:06.267Z,5aa2d57ecb4f0f7020b17d35
349,1972-08-23T00:00:00.000Z,HEAVY RAINS & FLOODING,1972-08-23T00:00:00.000Z,1972-08-23T00:00:00.000Z,Major Disaster,WV,West Virginia                 ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1980-06-26T00:00:00.000Z,0a31598d54120a5c67849c323ea03aa3,2018-03-09T18:42:06.262Z,5aa2d57ecb4f0f7020b17d2d
357,1972-09-28T00:00:00.000Z,TOXIC ALGAE IN COASTAL WATERS,1972-09-28T00:00:00.000Z,1972-09-28T00:00:00.000Z,Major Disaster,MA,Massachusetts                 ,Fishing Losses,1993-07-21T00:00:00.000Z,2009-01-30T00:00:00.000Z,1974-03-25T00:00:00.000Z,2afd98b9bb52aeebaacb4d3c55539e8e,2018-03-09T18:42:06.270Z,5aa2d57ecb4f0f7020b17d3a
324,1972-03-02T00:00:00.000Z,SEVERE STORMS & EXTENSIVE FLOODING,1972-03-02T00:00:00.000Z,1972-03-02T00:00:00.000Z,Major Disaster,ID,Idaho                         ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1974-05-28T00:00:00.000Z,a448f85786ba5e4984239374116e942c,2018-03-09T18:42:06.265Z,5aa2d57ecb4f0f7020b17d32
330,1972-04-05T00:00:00.000Z,SEVERE STORM & FREEZING,1972-04-05T00:00:00.000Z,1972-04-05T00:00:00.000Z,Major Disaster,MI,Michigan                      ,Snow,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1974-03-26T00:00:00.000Z,96797cf82dc44530f2eb37abcf716999,2018-03-09T18:42:06.273Z,5aa2d57ecb4f0f7020b17d3f
302,1971-02-22T00:00:00.000Z,STORMS & TORNADOES,1971-02-22T00:00:00.000Z,1971-02-22T00:00:00.000Z,Major Disaster,MS,Mississippi                   ,Tornado,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1975-09-10T00:00:00.000Z,2c4a92b1ee63325228f3e92a88c0263b,2018-03-09T18:42:06.268Z,5aa2d57ecb4f0f7020b17d37
307,1971-05-18T00:00:00.000Z,TYPHOON AMY,1971-05-18T00:00:00.000Z,1971-05-18T00:00:00.000Z,Major Disaster,FM,Federated States of Micronesia,Typhoon,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1977-03-07T00:00:00.000Z,7ed32d7012bd66dcc3d7497ea6d3fdbd,2018-03-09T18:42:06.276Z,5aa2d57ecb4f0f7020b17d44
345,1972-07-19T00:00:00.000Z,TROPICAL STORM AGNES,1972-07-19T00:00:00.000Z,1972-07-19T00:00:00.000Z,Major Disaster,OH,Ohio                          ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-09-16T00:00:00.000Z,6396842cce5df6349953df768f56f6b4,2018-03-09T18:42:06.271Z,5aa2d57ecb4f0f7020b17d3c
320,1972-01-27T00:00:00.000Z,HEAVY RAINS & FLOODING,1972-01-27T00:00:00.000Z,1972-01-27T00:00:00.000Z,Major Disaster,TX,Texas                         ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1973-04-23T00:00:00.000Z,9cdd4714663b1e6a250f061e6454fcb4,2018-03-09T18:42:06.275Z,5aa2d57ecb4f0f7020b17d41
348,1972-08-18T00:00:00.000Z,SEVERE STORMS & FLOODING,1972-08-18T00:00:00.000Z,1972-08-18T00:00:00.000Z,Major Disaster,IA,Iowa                          ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-06-04T00:00:00.000Z,85a1ec2eced5a80921dcc0294fc5b7a1,2018-03-09T18:42:06.252Z,5aa2d57ecb4f0f7020b17d22
298,1970-10-17T00:00:00.000Z,HEAVY RAINS & FLOODING,1970-10-17T00:00:00.000Z,1970-10-17T00:00:00.000Z,Major Disaster,VI,Virgin Islands of the U.S.    ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-02-24T00:00:00.000Z,7e83d0c7cefe6c8a2a8a9e20de6fb733,2018-03-09T18:42:06.278Z,5aa2d57ecb4f0f7020b17d46
333,1972-05-20T00:00:00.000Z,SEVERE STORMS & FLOODING,1972-05-20T00:00:00.000Z,1972-05-20T00:00:00.000Z,Major Disaster,TX,Texas                         ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1975-11-13T00:00:00.000Z,c34a675b2ce16f68de5509312bccf320,2018-03-09T18:42:06.254Z,5aa2d57ecb4f0f7020b17d25
323,1972-02-27T00:00:00.000Z,HEAVY RAINS & FLOODING,1972-02-27T00:00:00.000Z,1972-02-27T00:00:00.000Z,Major Disaster,WV,West Virginia                 ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1980-06-26T00:00:00.000Z,e760cc43e6e74c2d547b54e98cd1db0b,2018-03-09T18:42:06.259Z,5aa2d57ecb4f0f7020b17d27
308,1971-07-07T00:00:00.000Z,FLOODS,1971-07-07T00:00:00.000Z,1971-07-07T00:00:00.000Z,Major Disaster,NE,Nebraska                      ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1973-06-18T00:00:00.000Z,c5fb535420a6f4f17ae146e9bccbd519,2018-03-09T18:42:06.260Z,5aa2d57ecb4f0f7020b17d2a
301,1971-02-13T00:00:00.000Z,STORMS & FLOODING,1971-02-13T00:00:00.000Z,1971-02-13T00:00:00.000Z,Major Disaster,OR,Oregon                        ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1974-02-04T00:00:00.000Z,266accd498d9b7be9ac11590024428e8,2018-03-09T18:42:06.262Z,5aa2d57ecb4f0f7020b17d2c
339,1972-06-23T00:00:00.000Z,TROPICAL STORM AGNES,1972-06-23T00:00:00.000Z,1972-06-23T00:00:00.000Z,Major Disaster,VA,Virginia                      ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1980-11-26T00:00:00.000Z,f7cb36be9dd2e1b54ab0cb91424da7b4,2018-03-09T18:42:06.263Z,5aa2d57ecb4f0f7020b17d2f
329,1972-04-05T00:00:00.000Z,SEVERE STORMS & FLOODING,1972-04-05T00:00:00.000Z,1972-04-05T00:00:00.000Z,Major Disaster,CA,California                    ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-09-20T00:00:00.000Z,eb50cb98ce87c0ec808f5ee00238fb99,2018-03-09T18:42:06.265Z,5aa2d57ecb4f0f7020b17d31
314,1971-09-28T00:00:00.000Z,HEAVY RAINS & FLOODS,1971-09-28T00:00:00.000Z,1971-09-28T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1973-04-13T00:00:00.000Z,c694678ac765357a6cc9314a16f45c4c,2018-03-09T18:42:06.267Z,5aa2d57ecb4f0f7020b17d34
306,1971-05-18T00:00:00.000Z,TORNADO,1971-05-18T00:00:00.000Z,1971-05-18T00:00:00.000Z,Major Disaster,TN,Tennessee                     ,Tornado,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1975-11-05T00:00:00.000Z,a678ee002bb0ac6a915b723fdb1cd0e2,2018-03-09T18:42:06.268Z,5aa2d57ecb4f0f7020b17d36
362,1972-11-24T00:00:00.000Z,SEVERE STORMS & FLOODING,1972-11-24T00:00:00.000Z,1972-11-24T00:00:00.000Z,Major Disaster,OH,Ohio                          ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1977-06-30T00:00:00.000Z,5d7a74b59dabfe69ceab8b480a78c49c,2018-03-09T18:42:06.270Z,5aa2d57ecb4f0f7020b17d39
352,1972-09-10T00:00:00.000Z,HEAVY RAINS & FLOODING,1972-09-10T00:00:00.000Z,1972-09-10T00:00:00.000Z,Major Disaster,WI,Wisconsin                     ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-03-24T00:00:00.000Z,fb1499566c35bb0d66b83ecac90e37ef,2018-03-09T18:42:06.271Z,5aa2d57ecb4f0f7020b17d3b
335,1972-06-10T00:00:00.000Z,SEVERE STORMS & FLOODING,1972-06-10T00:00:00.000Z,1972-06-10T00:00:00.000Z,Major Disaster,ND,North Dakota                  ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1974-02-26T00:00:00.000Z,7100014f43bc0831f35ee1a21cd9ab39,2018-03-09T18:42:06.273Z,5aa2d57ecb4f0f7020b17d3e
325,1972-03-06T00:00:00.000Z,SEVERE STORMS & FLOODING,1972-03-06T00:00:00.000Z,1972-03-06T00:00:00.000Z,Major Disaster,MA,Massachusetts                 ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1977-02-04T00:00:00.000Z,8677e96483b218da4eabef96a9001681,2018-03-09T18:42:06.274Z,5aa2d57ecb4f0f7020b17d40
310,1971-09-04T00:00:00.000Z,HEAVY RAINS & FLOODING,1971-09-04T00:00:00.000Z,1971-09-04T00:00:00.000Z,Major Disaster,NJ,New Jersey                    ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-11-12T00:00:00.000Z,6407fe1e8f54b1158a5d018e85e56530,2018-03-09T18:42:06.276Z,5aa2d57ecb4f0f7020b17d43
303,1971-02-23T00:00:00.000Z,FLOODS,1971-02-23T00:00:00.000Z,1971-02-23T00:00:00.000Z,Major Disaster,NE,Nebraska                      ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1972-11-15T00:00:00.000Z,e0390fbdb6c241c933f55aa7b8bab33c,2018-03-09T18:42:06.277Z,5aa2d57ecb4f0f7020b17d45
299,1971-02-09T00:00:00.000Z,SAN FERNANDO EARTHQUAKE,1971-02-09T00:00:00.000Z,1971-02-09T00:00:00.000Z,Major Disaster,CA,California                    ,Earthquake,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1990-10-30T00:00:00.000Z,22b4590a84b339152ae791b9d470b49b,2018-03-09T18:42:06.250Z,5aa2d57ecb4f0f7020b17d1f
338,1972-06-23T00:00:00.000Z,TROPICAL STORM AGNES,1972-06-23T00:00:00.000Z,1972-06-23T00:00:00.000Z,Major Disaster,NY,New York                      ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1985-09-26T00:00:00.000Z,b8d7fc42b1f84c3dc7ff84b9fb0dfa10,2018-03-09T18:42:06.254Z,5aa2d57ecb4f0f7020b17d24
313,1971-09-18T00:00:00.000Z,"HEAVY RAINS, HIGH WINDS & FLOODING",1971-09-18T00:00:00.000Z,1971-09-18T00:00:00.000Z,Major Disaster,TX,Texas                         ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-03-15T00:00:00.000Z,b39bd8bffc379c70ba88bb70e585618b,2018-03-09T18:42:06.260Z,5aa2d57ecb4f0f7020b17d29
344,1972-07-03T00:00:00.000Z,TROPICAL STORM AGNES,1972-07-03T00:00:00.000Z,1972-07-03T00:00:00.000Z,Major Disaster,WV,West Virginia                 ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1978-04-25T00:00:00.000Z,7381627ed230f18fcb88bb7bfd19d53b,2018-03-09T18:42:06.263Z,5aa2d57ecb4f0f7020b17d2e
319,1972-01-21T00:00:00.000Z,SEVERE STORMS & FLOODING,1972-01-21T00:00:00.000Z,1972-01-21T00:00:00.000Z,Major Disaster,OR,Oregon                        ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-04-19T00:00:00.000Z,2461e06961ed0faa277872b70f9765e2,2018-03-09T18:42:06.266Z,5aa2d57ecb4f0f7020b17d33
297,1970-10-14T00:00:00.000Z,"HEAVY RAINS, TORNADOES & FLOODING",1970-10-14T00:00:00.000Z,1970-10-14T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Severe Storm(s),1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1973-01-18T00:00:00.000Z,3c353a921bde6a2baecd260cdacc0e2a,2018-03-09T18:42:06.269Z,5aa2d57ecb4f0f7020b17d38
340,1972-06-23T00:00:00.000Z,TROPICAL STORM AGNES,1972-06-23T00:00:00.000Z,1972-06-23T00:00:00.000Z,Major Disaster,PA,Pennsylvania                  ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1990-06-11T00:00:00.000Z,5de27164738b49dd8c2cdf4609390bc7,2018-03-09T18:42:06.272Z,5aa2d57ecb4f0f7020b17d3d
315,1971-10-13T00:00:00.000Z,HURRICANE EDITH,1971-10-13T00:00:00.000Z,1971-10-13T00:00:00.000Z,Major Disaster,LA,Louisiana                     ,Hurricane,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1973-06-18T00:00:00.000Z,06a71917ee78989e3e1d18d82a5d3ba7,2018-03-09T18:42:06.275Z,5aa2d57ecb4f0f7020b17d42
342,1972-06-27T00:00:00.000Z,FLOODING CAUSED BY LEVEE BREAK,1972-06-27T00:00:00.000Z,1972-06-27T00:00:00.000Z,Major Disaster,CA,California                    ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1977-06-30T00:00:00.000Z,98f7a3edbc3b35af6780ad795e5ffe4c,2018-03-09T18:42:06.300Z,5aa2d57ecb4f0f7020b17d48
347,1972-08-01T00:00:00.000Z,SEVERE STORMS & FLOODING,1972-08-01T00:00:00.000Z,1972-08-01T00:00:00.000Z,Major Disaster,MN,Minnesota                     ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1977-03-09T00:00:00.000Z,1e862bb6c0222d5d7871f7f65f2eeddb,2018-03-09T18:42:06.299Z,5aa2d57ecb4f0f7020b17d47
317,1972-01-14T00:00:00.000Z,SEVERE STORMS & FLOODING,1972-01-14T00:00:00.000Z,1972-01-14T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1973-04-13T00:00:00.000Z,86ef5b4c1b818e46475cfe174e2d0aae,2018-03-09T18:42:06.303Z,5aa2d57ecb4f0f7020b17d4d
322,1972-02-01T00:00:00.000Z,SEVERE STORMS & FLOODING,1972-02-01T00:00:00.000Z,1972-02-01T00:00:00.000Z,Major Disaster,WA,Washington                    ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-04-15T00:00:00.000Z,2c823f8711d2695884c60939f36a7964,2018-03-09T18:42:06.303Z,5aa2d57ecb4f0f7020b17d4c
300,1971-02-09T00:00:00.000Z,"HEAVY RAINS, MELTING SNOWS & FLOODING",1971-02-09T00:00:00.000Z,1971-02-09T00:00:00.000Z,Major Disaster,WA,Washington                    ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1973-04-27T00:00:00.000Z,db091bab8a7cb882a725c5f7f33fd19d,2018-03-09T18:42:06.306Z,5aa2d57ecb4f0f7020b17d51
327,1972-03-18T00:00:00.000Z,COASTAL STORMS,1972-03-18T00:00:00.000Z,1972-03-18T00:00:00.000Z,Major Disaster,NH,New Hampshire                 ,Coastal Storm,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-07-08T00:00:00.000Z,2300996dbb716e70c83996afc83a413e,2018-03-09T18:42:06.302Z,5aa2d57ecb4f0f7020b17d4b
337,1972-06-23T00:00:00.000Z,TROPICAL STORM AGNES,1972-06-23T00:00:00.000Z,1972-06-23T00:00:00.000Z,Major Disaster,FL,Florida                       ,Coastal Storm,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-07-28T00:00:00.000Z,0490bbc94f5bc4fe9efa792e67440355,2018-03-09T18:42:06.301Z,5aa2d57ecb4f0f7020b17d49
2003,1971-04-08T00:00:00.000Z,BROKEN BOW FIRE,1971-04-08T00:00:00.000Z,1971-04-08T00:00:00.000Z,Fire Suppression,OK,Oklahoma                      ,Fire,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1972-05-26T00:00:00.000Z,1bb9bfd1bcc98af39aa32421f3191f53,2018-03-09T18:42:06.305Z,5aa2d57ecb4f0f7020b17d50
312,1971-09-18T00:00:00.000Z,FLOODS,1971-09-18T00:00:00.000Z,1971-09-18T00:00:00.000Z,Major Disaster,PA,Pennsylvania                  ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1981-04-16T00:00:00.000Z,a8c6414bf1c577150fe6dbe1028ce377,2018-03-09T18:42:06.304Z,5aa2d57ecb4f0f7020b17d4e
